Enterprise_ID,Farmer_ID,Enterprise_Type,Primary_Crop,Secondary_Crop,Farm_Size,Farm_Size_Category,Farming_Experience,Farming_Equipment_type,Uses_Irrigation,Depends_on_Rain,Uses_Fertilizer,Uses_Improved_Seeds,Yield_per_Hectare,Profit,Monthly_Income,Monthly_Expense,Value_of_Farm_Assets,Total_Operating_Expenditure,Farm_Income
ENT_004276,FARMER_02147,Livestock,Pigs,N/A,17.0,Small,19,Integrated,N/A,N/A,N/A,N/A,0.0,129000,26000,16000,3045000,186000,315000
ENT_004277,FARMER_02147,Crop,Oil Palm,Cassava,3.74,Small,8,Traditional,No,Yes,Yes,No,0.89,181000,64000,49000,274000,588000,769000
ENT_004278,FARMER_02148,Livestock,Pigs,N/A,116.0,Medium,18,Modern,N/A,N/A,N/A,N/A,0.0,300000,94000,69000,20078000,827000,1127000
ENT_004279,FARMER_02149,Crop,Vegetables,Maize,3.3,Small,4,Traditional,No,Yes,No,No,4.97,2033000,537000,367000,227000,4409000,6442000
ENT_004280,FARMER_02150,Fish Farming,Various Fish,N/A,53.0,Subsistence,4,Modern,N/A,N/A,N/A,N/A,0.0,72000,11000,5000,8105000,65000,137000
ENT_004281,FARMER_02150,Livestock,Cattle,N/A,180.0,Medium,27,Traditional,N/A,N/A,N/A,N/A,0.0,820000,294000,225000,35334000,2705000,3525000
ENT_004282,FARMER_02150,Crop,Tomato,Plantain,13.5,Large,20,Traditional,No,Yes,No,No,1.9,3092000,799000,541000,699000,6492000,9584000
ENT_004283,FARMER_02151,Crop,Rice,None,14.46,Large,4,Modern,No,Yes,Yes,No,5.5,7500000,1674000,1049000,1394000,12588000,20088000
ENT_004284,FARMER_02152,Fish Farming,Various Fish,N/A,759.0,Medium,10,Integrated,N/A,N/A,N/A,N/A,0.0,443000,69000,32000,45750000,383000,826000
ENT_004285,FARMER_02153,Crop,Plantain,Cowpea,4.79,Small,2,Modern,No,Yes,No,Yes,3.96,2108000,334000,158000,838000,1895000,4003000
ENT_004286,FARMER_02153,Livestock,Sheep,N/A,257.0,Large,3,Integrated,N/A,N/A,N/A,N/A,0.0,2942000,416000,171000,19109000,2053000,4995000
ENT_004287,FARMER_02153,Crop,Vegetables,Cowpea,1.82,Small,11,Integrated,No,Yes,Yes,No,1.1,220000,31000,13000,426000,152000,372000
ENT_004288,FARMER_02154,Crop,Groundnut,Cocoa,5.33,Medium,8,Traditional,No,Yes,No,Yes,1.37,1132000,213000,119000,935000,1425000,2557000
ENT_004289,FARMER_02154,Fish Farming,Various Fish,N/A,281.0,Small,4,Modern,N/A,N/A,N/A,N/A,0.0,227000,57000,38000,56804000,461000,688000
ENT_004290,FARMER_02155,Fish Farming,Various Fish,N/A,191.0,Small,12,Modern,N/A,N/A,N/A,N/A,0.0,156000,64000,51000,30367000,608000,764000
ENT_004291,FARMER_02155,Crop,Oil Palm,None,10.36,Large,25,Integrated,No,Yes,No,No,4.62,2210000,629000,445000,923000,5342000,7552000
ENT_004292,FARMER_02155,Crop,Oil Palm,Vegetables,2.31,Small,14,Modern,No,Yes,No,Yes,4.31,458000,160000,122000,179000,1466000,1924000
ENT_004293,FARMER_02156,Crop,Sorghum,None,2.49,Small,22,Modern,No,Yes,No,Yes,3.98,928000,175000,97000,445000,1169000,2097000
ENT_004294,FARMER_02156,Fish Farming,Various Fish,N/A,344.0,Small,3,Modern,N/A,N/A,N/A,N/A,0.0,312000,96000,70000,65720000,845000,1157000
ENT_004295,FARMER_02156,Livestock,Goats,N/A,9.0,Subsistence,2,Integrated,N/A,N/A,N/A,N/A,0.0,63000,14000,8000,1155000,101000,164000
ENT_004296,FARMER_02157,Livestock,Poultry,N/A,101.0,Medium,3,Modern,N/A,N/A,N/A,N/A,0.0,287000,45000,21000,28322000,256000,543000
ENT_004297,FARMER_02158,Fish Farming,Various Fish,N/A,781.0,Medium,3,Traditional,N/A,N/A,N/A,N/A,0.0,987000,151000,68000,85877000,821000,1808000
ENT_004298,FARMER_02159,Fish Farming,Various Fish,N/A,903.0,Medium,10,Modern,N/A,N/A,N/A,N/A,0.0,2168000,364000,184000,149442000,2204000,4372000
ENT_004299,FARMER_02159,Livestock,Sheep,N/A,128.0,Medium,37,Traditional,N/A,N/A,N/A,N/A,0.0,606000,106000,56000,18431000,669000,1275000
ENT_004300,FARMER_02160,Livestock,Poultry,N/A,197.0,Medium,3,Modern,N/A,N/A,N/A,N/A,0.0,1417000,210000,92000,37305000,1108000,2525000
ENT_004301,FARMER_02160,Livestock,Sheep,N/A,69.0,Medium,1,Traditional,N/A,N/A,N/A,N/A,0.0,497000,76000,34000,5409000,411000,908000
ENT_004302,FARMER_02160,Fish Farming,Various Fish,N/A,320.0,Small,2,Modern,N/A,N/A,N/A,N/A,0.0,430000,129000,93000,64813000,1115000,1545000
ENT_004303,FARMER_02161,Fish Farming,Various Fish,N/A,617.0,Medium,2,Integrated,N/A,N/A,N/A,N/A,0.0,468000,103000,64000,52813000,771000,1239000
ENT_004304,FARMER_02162,Crop,Vegetables,None,7.89,Medium,17,Modern,No,Yes,No,No,2.03,2002000,295000,129000,2294000,1543000,3545000
ENT_004305,FARMER_02162,Livestock,Sheep,N/A,94.0,Medium,20,Traditional,N/A,N/A,N/A,N/A,0.0,435000,93000,57000,12562000,681000,1116000
ENT_004306,FARMER_02162,Crop,Yam,None,5.05,Medium,22,Traditional,No,Yes,No,No,4.06,3652000,570000,266000,854000,3190000,6842000
ENT_004307,FARMER_02163,Crop,Vegetables,Soybean,6.08,Medium,7,Modern,No,Yes,Yes,No,4.37,2875000,504000,264000,676000,3167000,6042000
ENT_004308,FARMER_02164,Livestock,Goats,N/A,117.0,Medium,21,Modern,N/A,N/A,N/A,N/A,0.0,612000,141000,90000,13215000,1084000,1696000
ENT_004309,FARMER_02164,Crop,Millet,None,5.52,Medium,27,Modern,No,Yes,No,Yes,6.03,7509000,1109000,483000,988000,5797000,13306000
ENT_004310,FARMER_02164,Livestock,Poultry,N/A,203.0,Large,18,Modern,N/A,N/A,N/A,N/A,0.0,2323000,326000,132000,28224000,1584000,3907000
ENT_004311,FARMER_02165,Crop,Oil Palm,None,13.24,Large,18,Traditional,No,Yes,Yes,No,4.42,6091000,1430000,922000,854000,11063000,17154000
ENT_004312,FARMER_02165,Crop,Cassava,Vegetables,5.17,Medium,6,Modern,No,Yes,Yes,Yes,1.97,845000,168000,97000,1167000,1165000,2010000
ENT_004313,FARMER_02166,Fish Farming,Various Fish,N/A,430.0,Small,5,Modern,N/A,N/A,N/A,N/A,0.0,802000,174000,107000,52006000,1282000,2084000
ENT_004314,FARMER_02166,Livestock,Pigs,N/A,212.0,Large,1,Modern,N/A,N/A,N/A,N/A,0.0,986000,277000,195000,61162000,2343000,3329000
ENT_004315,FARMER_02166,Livestock,Sheep,N/A,100.0,Medium,22,Integrated,N/A,N/A,N/A,N/A,0.0,457000,130000,91000,10443000,1097000,1554000
ENT_004316,FARMER_02167,Livestock,Goats,N/A,217.0,Large,15,Modern,N/A,N/A,N/A,N/A,0.0,1742000,360000,215000,34899000,2577000,4319000
ENT_004317,FARMER_02167,Fish Farming,Various Fish,N/A,893.0,Medium,10,Traditional,N/A,N/A,N/A,N/A,0.0,1321000,370000,260000,102641000,3118000,4439000
ENT_004318,FARMER_02168,Fish Farming,Various Fish,N/A,703.0,Medium,5,Traditional,N/A,N/A,N/A,N/A,0.0,1036000,270000,184000,105464000,2204000,3240000
ENT_004319,FARMER_02169,Crop,Cassava,Tomato,10.45,Large,25,Integrated,No,Yes,Yes,No,0.74,847000,246000,175000,1259000,2100000,2947000
ENT_004320,FARMER_02170,Livestock,Poultry,N/A,42.0,Small,16,Modern,N/A,N/A,N/A,N/A,0.0,212000,33000,15000,11331000,185000,397000
ENT_004321,FARMER_02170,Livestock,Poultry,N/A,291.0,Large,17,Traditional,N/A,N/A,N/A,N/A,0.0,632000,263000,210000,28564000,2524000,3156000
ENT_004322,FARMER_02170,Crop,Oil Palm,None,13.05,Large,4,Integrated,No,Yes,No,No,0.69,683000,162000,106000,1289000,1266000,1949000
ENT_004323,FARMER_02171,Livestock,Goats,N/A,159.0,Medium,1,Traditional,N/A,N/A,N/A,N/A,0.0,195000,76000,59000,24972000,712000,907000
ENT_004324,FARMER_02172,Crop,Yam,Soybean,0.37,Subsistence,6,Modern,No,Yes,No,No,4.08,126000,20000,9000,89000,110000,236000
ENT_004325,FARMER_02172,Crop,Rice,Cocoa,11.14,Large,9,Modern,No,Yes,Yes,Yes,5.46,9088000,1626000,869000,937000,10428000,19516000
ENT_004326,FARMER_02172,Livestock,Pigs,N/A,286.0,Large,2,Traditional,N/A,N/A,N/A,N/A,0.0,1610000,299000,165000,46094000,1975000,3585000
ENT_004327,FARMER_02173,Fish Farming,Various Fish,N/A,725.0,Medium,15,Integrated,N/A,N/A,N/A,N/A,0.0,593000,132000,83000,116271000,993000,1586000
ENT_004328,FARMER_02173,Livestock,Cattle,N/A,121.0,Medium,6,Traditional,N/A,N/A,N/A,N/A,0.0,627000,110000,58000,12496000,696000,1323000
ENT_004329,FARMER_02174,Crop,Groundnut,None,5.16,Medium,31,Modern,No,Yes,Yes,No,0.59,182000,70000,54000,1165000,654000,836000
ENT_004330,FARMER_02175,Fish Farming,Various Fish,N/A,325.0,Small,9,Modern,N/A,N/A,N/A,N/A,0.0,311000,121000,95000,32028000,1140000,1451000
ENT_004331,FARMER_02175,Fish Farming,Various Fish,N/A,301.0,Small,19,Modern,N/A,N/A,N/A,N/A,0.0,150000,40000,28000,68641000,330000,480000
ENT_004332,FARMER_02175,Livestock,Poultry,N/A,8.0,Subsistence,35,Integrated,N/A,N/A,N/A,N/A,0.0,82000,12000,5000,1054000,56000,138000
ENT_004333,FARMER_02176,Livestock,Cattle,N/A,14.0,Small,24,Modern,N/A,N/A,N/A,N/A,0.0,66000,20000,15000,3865000,180000,246000
ENT_004334,FARMER_02176,Livestock,Sheep,N/A,209.0,Large,9,Integrated,N/A,N/A,N/A,N/A,0.0,611000,148000,97000,41280000,1165000,1776000
ENT_004335,FARMER_02177,Fish Farming,Various Fish,N/A,278.0,Small,27,Traditional,N/A,N/A,N/A,N/A,0.0,467000,80000,41000,50244000,493000,960000
ENT_004336,FARMER_02177,Crop,Groundnut,Vegetables,10.49,Large,2,Modern,Yes,Partially,Yes,No,3.64,4084000,806000,466000,1257000,5592000,9676000
ENT_004337,FARMER_02177,Crop,Cocoa,None,8.67,Medium,10,Integrated,No,Yes,No,Yes,3.55,2770000,953000,723000,1320000,8671000,11441000
ENT_004338,FARMER_02178,Crop,Groundnut,Rice,0.44,Subsistence,5,Integrated,No,Yes,No,Yes,3.8,273000,47000,25000,100000,295000,568000
ENT_004339,FARMER_02178,Fish Farming,Various Fish,N/A,718.0,Medium,2,Integrated,N/A,N/A,N/A,N/A,0.0,761000,143000,79000,63434000,953000,1714000
ENT_004340,FARMER_02178,Crop,Tomato,None,9.47,Medium,6,Traditional,No,Yes,Yes,No,4.78,3187000,686000,420000,968000,5039000,8226000
ENT_004341,FARMER_02179,Livestock,Poultry,N/A,226.0,Large,4,Modern,N/A,N/A,N/A,N/A,0.0,568000,162000,114000,44114000,1373000,1941000
ENT_004342,FARMER_02179,Fish Farming,Various Fish,N/A,825.0,Medium,4,Traditional,N/A,N/A,N/A,N/A,0.0,736000,145000,84000,114160000,1005000,1741000
ENT_004343,FARMER_02179,Crop,Yam,None,13.91,Large,19,Integrated,No,Yes,Yes,No,1.63,2332000,541000,347000,1770000,4164000,6496000
ENT_004344,FARMER_02180,Crop,Maize,Soybean,6.81,Medium,3,Modern,No,Yes,Yes,Yes,0.82,406000,146000,112000,542000,1343000,1749000
ENT_004345,FARMER_02180,Crop,Sorghum,Yam,5.48,Medium,10,Integrated,No,Yes,Yes,No,0.6,447000,72000,35000,796000,416000,863000
ENT_004346,FARMER_02181,Crop,Oil Palm,None,2.93,Small,12,Modern,No,Yes,No,Yes,2.6,1298000,236000,128000,603000,1531000,2829000
ENT_004347,FARMER_02181,Crop,Plantain,Tomato,8.17,Medium,18,Modern,No,Yes,No,No,4.59,3430000,601000,315000,2413000,3784000,7214000
ENT_004348,FARMER_02181,Livestock,Goats,N/A,221.0,Large,18,Modern,N/A,N/A,N/A,N/A,0.0,1354000,272000,159000,27377000,1907000,3261000
ENT_004349,FARMER_02182,Crop,Cocoa,Tomato,1.2,Small,11,Integrated,No,Yes,No,No,2.31,154000,57000,44000,235000,532000,686000
ENT_004350,FARMER_02183,Crop,Cowpea,Tomato,6.0,Medium,13,Integrated,No,Yes,No,No,2.83,2261000,356000,167000,1028000,2005000,4266000
ENT_004351,FARMER_02183,Livestock,Cattle,N/A,12.0,Small,4,Modern,N/A,N/A,N/A,N/A,0.0,68000,14000,9000,2423000,104000,172000
ENT_004352,FARMER_02184,Fish Farming,Various Fish,N/A,118.0,Small,11,Modern,N/A,N/A,N/A,N/A,0.0,134000,33000,21000,15344000,257000,391000
ENT_004353,FARMER_02184,Fish Farming,Various Fish,N/A,242.0,Small,3,Modern,N/A,N/A,N/A,N/A,0.0,193000,36000,20000,63146000,244000,437000
ENT_004354,FARMER_02185,Fish Farming,Various Fish,N/A,881.0,Medium,19,Traditional,N/A,N/A,N/A,N/A,0.0,899000,321000,246000,135217000,2951000,3850000
ENT_004355,FARMER_02185,Livestock,Cattle,N/A,225.0,Large,4,Traditional,N/A,N/A,N/A,N/A,0.0,1008000,269000,185000,30556000,2218000,3226000
ENT_004356,FARMER_02185,Crop,Oil Palm,Plantain,8.83,Medium,17,Integrated,No,Yes,Yes,Yes,1.13,1288000,239000,132000,898000,1585000,2873000
ENT_004357,FARMER_02186,Fish Farming,Various Fish,N/A,831.0,Medium,24,Modern,N/A,N/A,N/A,N/A,0.0,269000,109000,86000,115971000,1037000,1306000
ENT_004358,FARMER_02186,Livestock,Poultry,N/A,45.0,Small,42,Traditional,N/A,N/A,N/A,N/A,0.0,167000,36000,22000,4997000,264000,431000
ENT_004359,FARMER_02187,Fish Farming,Various Fish,N/A,601.0,Medium,11,Integrated,N/A,N/A,N/A,N/A,0.0,385000,98000,66000,54509000,795000,1180000
ENT_004360,FARMER_02187,Crop,Maize,None,1.87,Small,29,Modern,No,Yes,Yes,No,1.06,258000,53000,31000,194000,375000,633000
ENT_004361,FARMER_02187,Crop,Tomato,None,8.85,Medium,27,Traditional,No,Yes,No,No,4.82,5547000,1279000,817000,1679000,9800000,15347000
ENT_004362,FARMER_02188,Crop,Cassava,Maize,6.51,Medium,50,Modern,No,Yes,No,No,1.93,2368000,354000,156000,1662000,1874000,4242000
ENT_004363,FARMER_02188,Crop,Groundnut,None,1.11,Small,18,Modern,No,Yes,No,Yes,2.31,376000,64000,32000,130000,386000,762000
ENT_004364,FARMER_02188,Fish Farming,Various Fish,N/A,642.0,Medium,28,Modern,N/A,N/A,N/A,N/A,0.0,950000,250000,171000,126642000,2056000,3006000
ENT_004365,FARMER_02189,Fish Farming,Various Fish,N/A,320.0,Small,34,Modern,N/A,N/A,N/A,N/A,0.0,183000,56000,41000,28670000,489000,672000
ENT_004366,FARMER_02189,Crop,Cassava,None,2.73,Small,40,Integrated,No,Yes,Yes,Yes,4.75,1041000,170000,83000,403000,996000,2037000
ENT_004367,FARMER_02190,Crop,Sesame,None,7.97,Medium,28,Modern,No,Yes,Yes,Yes,1.09,1356000,269000,156000,2283000,1873000,3229000
ENT_004368,FARMER_02190,Fish Farming,Various Fish,N/A,278.0,Small,33,Integrated,N/A,N/A,N/A,N/A,0.0,671000,98000,42000,45695000,508000,1179000
ENT_004369,FARMER_02191,Livestock,Poultry,N/A,199.0,Medium,5,Modern,N/A,N/A,N/A,N/A,0.0,600000,242000,192000,31104000,2304000,2904000
ENT_004370,FARMER_02191,Fish Farming,Various Fish,N/A,514.0,Medium,11,Modern,N/A,N/A,N/A,N/A,0.0,700000,121000,63000,98253000,751000,1451000
ENT_004371,FARMER_02192,Crop,Millet,None,5.02,Medium,28,Traditional,No,Yes,No,No,2.41,956000,365000,285000,798000,3422000,4378000
ENT_004372,FARMER_02192,Livestock,Cattle,N/A,277.0,Large,34,Modern,N/A,N/A,N/A,N/A,0.0,2140000,408000,230000,71055000,2762000,4902000
ENT_004373,FARMER_02193,Fish Farming,Various Fish,N/A,830.0,Medium,11,Traditional,N/A,N/A,N/A,N/A,0.0,1513000,223000,97000,141536000,1160000,2673000
ENT_004374,FARMER_02194,Fish Farming,Various Fish,N/A,984.0,Medium,2,Traditional,N/A,N/A,N/A,N/A,0.0,1051000,179000,91000,185461000,1093000,2144000
ENT_004375,FARMER_02195,Crop,Vegetables,None,9.48,Medium,2,Modern,No,Yes,No,No,1.07,632000,184000,131000,2409000,1573000,2205000
ENT_004376,FARMER_02195,Crop,Millet,None,8.72,Medium,1,Integrated,No,Yes,Yes,Yes,3.29,3709000,743000,434000,988000,5210000,8919000
ENT_004377,FARMER_02195,Fish Farming,Various Fish,N/A,693.0,Medium,4,Integrated,N/A,N/A,N/A,N/A,0.0,938000,177000,99000,164851000,1190000,2128000
ENT_004378,FARMER_02196,Crop,Cassava,Millet,3.27,Small,6,Modern,No,Yes,No,Yes,2.2,988000,171000,88000,937000,1060000,2048000
ENT_004379,FARMER_02196,Crop,Maize,None,8.72,Medium,39,Traditional,No,Yes,Yes,No,2.24,766000,246000,182000,733000,2185000,2951000
ENT_004380,FARMER_02196,Crop,Cassava,Yam,7.72,Medium,28,Integrated,No,Yes,No,No,4.75,4509000,647000,272000,672000,3259000,7768000
ENT_004381,FARMER_02197,Livestock,Cattle,N/A,235.0,Large,9,Integrated,N/A,N/A,N/A,N/A,0.0,1913000,388000,229000,20399000,2748000,4661000
ENT_004382,FARMER_02197,Fish Farming,Various Fish,N/A,545.0,Medium,6,Traditional,N/A,N/A,N/A,N/A,0.0,604000,145000,94000,65821000,1132000,1736000
ENT_004383,FARMER_02198,Fish Farming,Various Fish,N/A,418.0,Small,8,Integrated,N/A,N/A,N/A,N/A,0.0,424000,81000,46000,90507000,552000,976000
ENT_004384,FARMER_02198,Crop,Oil Palm,None,8.11,Medium,22,Modern,No,Yes,No,No,1.41,1001000,179000,95000,901000,1143000,2144000
ENT_004385,FARMER_02199,Crop,Groundnut,None,2.93,Small,14,Modern,No,Yes,No,Yes,1.16,406000,107000,74000,467000,882000,1288000
ENT_004386,FARMER_02199,Fish Farming,Various Fish,N/A,351.0,Small,15,Modern,N/A,N/A,N/A,N/A,0.0,331000,55000,28000,68811000,330000,661000
ENT_004387,FARMER_02200,Livestock,Poultry,N/A,97.0,Medium,5,Integrated,N/A,N/A,N/A,N/A,0.0,590000,94000,45000,9366000,540000,1130000
ENT_004388,FARMER_02200,Livestock,Poultry,N/A,143.0,Medium,6,Modern,N/A,N/A,N/A,N/A,0.0,356000,66000,37000,38201000,441000,797000
ENT_004389,FARMER_02200,Livestock,Cattle,N/A,166.0,Medium,2,Integrated,N/A,N/A,N/A,N/A,0.0,1591000,271000,138000,15539000,1656000,3247000
ENT_004390,FARMER_02201,Crop,Maize,Tomato,2.52,Small,12,Integrated,No,Yes,No,No,3.5,476000,114000,74000,515000,890000,1366000
ENT_004391,FARMER_02202,Crop,Sorghum,None,0.9,Subsistence,35,Modern,No,Yes,No,Yes,3.34,506000,92000,50000,105000,599000,1105000
ENT_004392,FARMER_02203,Livestock,Cattle,N/A,139.0,Medium,14,Integrated,N/A,N/A,N/A,N/A,0.0,682000,203000,146000,12213000,1755000,2437000
ENT_004393,FARMER_02204,Livestock,Sheep,N/A,188.0,Medium,17,Traditional,N/A,N/A,N/A,N/A,0.0,937000,140000,62000,20730000,746000,1683000
ENT_004394,FARMER_02204,Crop,Sesame,None,5.98,Medium,39,Integrated,Yes,No,No,Yes,6.04,4231000,927000,574000,1139000,6891000,11122000
ENT_004395,FARMER_02204,Fish Farming,Various Fish,N/A,649.0,Medium,31,Modern,N/A,N/A,N/A,N/A,0.0,1337000,242000,131000,112779000,1568000,2905000
ENT_004396,FARMER_02205,Crop,Groundnut,Tomato,5.29,Medium,7,Modern,Yes,No,No,No,1.77,587000,188000,139000,815000,1668000,2255000
ENT_004397,FARMER_02205,Livestock,Poultry,N/A,168.0,Medium,14,Integrated,N/A,N/A,N/A,N/A,0.0,1054000,264000,176000,14258000,2116000,3170000
ENT_004398,FARMER_02206,Fish Farming,Various Fish,N/A,399.0,Small,16,Integrated,N/A,N/A,N/A,N/A,0.0,164000,58000,45000,27407000,535000,699000
ENT_004399,FARMER_02206,Livestock,Pigs,N/A,83.0,Medium,26,Traditional,N/A,N/A,N/A,N/A,0.0,420000,76000,41000,7216000,493000,913000
ENT_004400,FARMER_02207,Fish Farming,Various Fish,N/A,909.0,Medium,34,Traditional,N/A,N/A,N/A,N/A,0.0,305000,122000,96000,154399000,1155000,1460000
ENT_004401,FARMER_02208,Crop,Rice,Oil Palm,10.08,Large,3,Integrated,No,Yes,Yes,No,1.33,821000,199000,131000,1309000,1572000,2393000
ENT_004402,FARMER_02209,Livestock,Goats,N/A,159.0,Medium,15,Traditional,N/A,N/A,N/A,N/A,0.0,1630000,260000,125000,31354000,1496000,3126000
ENT_004403,FARMER_02209,Crop,Cassava,None,12.66,Large,8,Traditional,No,Yes,No,No,4.61,2631000,895000,676000,1401000,8108000,10739000
ENT_004404,FARMER_02210,Crop,Millet,None,7.07,Medium,9,Integrated,Yes,No,Yes,No,3.12,1416000,507000,389000,1302000,4673000,6089000
ENT_004405,FARMER_02211,Fish Farming,Various Fish,N/A,482.0,Small,4,Modern,N/A,N/A,N/A,N/A,0.0,351000,145000,116000,139447000,1393000,1744000
ENT_004406,FARMER_02212,Livestock,Sheep,N/A,70.0,Medium,5,Modern,N/A,N/A,N/A,N/A,0.0,342000,49000,20000,13881000,242000,584000
ENT_004407,FARMER_02212,Livestock,Cattle,N/A,212.0,Large,24,Traditional,N/A,N/A,N/A,N/A,0.0,677000,278000,222000,16606000,2661000,3338000
ENT_004408,FARMER_02213,Fish Farming,Various Fish,N/A,370.0,Small,8,Traditional,N/A,N/A,N/A,N/A,0.0,974000,150000,69000,61508000,827000,1801000
ENT_004409,FARMER_02214,Fish Farming,Various Fish,N/A,502.0,Medium,12,Modern,N/A,N/A,N/A,N/A,0.0,443000,114000,77000,52601000,924000,1367000
ENT_004410,FARMER_02215,Livestock,Cattle,N/A,205.0,Large,10,Integrated,N/A,N/A,N/A,N/A,0.0,748000,148000,86000,20756000,1031000,1779000
ENT_004411,FARMER_02216,Livestock,Goats,N/A,127.0,Medium,36,Modern,N/A,N/A,N/A,N/A,0.0,403000,148000,114000,12513000,1374000,1777000
ENT_004412,FARMER_02216,Crop,Rice,Plantain,5.84,Medium,35,Traditional,No,Yes,No,No,1.8,848000,136000,65000,826000,785000,1633000
ENT_004413,FARMER_02217,Livestock,Sheep,N/A,76.0,Medium,7,Modern,N/A,N/A,N/A,N/A,0.0,582000,106000,57000,11240000,686000,1268000
ENT_004414,FARMER_02217,Livestock,Pigs,N/A,236.0,Large,9,Traditional,N/A,N/A,N/A,N/A,0.0,1494000,263000,138000,11876000,1658000,3152000
ENT_004415,FARMER_02217,Crop,Sorghum,Maize,7.0,Medium,4,Traditional,No,Yes,No,No,4.69,2424000,440000,238000,1062000,2858000,5282000
ENT_004416,FARMER_02218,Crop,Groundnut,Maize,7.17,Medium,9,Modern,No,Yes,No,Yes,4.82,4424000,915000,546000,1489000,6552000,10976000
ENT_004417,FARMER_02219,Livestock,Goats,N/A,215.0,Large,35,Traditional,N/A,N/A,N/A,N/A,0.0,921000,146000,69000,22939000,832000,1753000
ENT_004418,FARMER_02219,Crop,Rice,Groundnut,6.68,Medium,19,Integrated,No,Yes,No,Yes,1.61,840000,165000,95000,502000,1141000,1981000
ENT_004419,FARMER_02220,Crop,Groundnut,Rice,1.21,Small,2,Modern,No,Yes,No,Yes,1.99,130000,38000,27000,112000,322000,452000
ENT_004420,FARMER_02221,Livestock,Poultry,N/A,268.0,Large,17,Integrated,N/A,N/A,N/A,N/A,0.0,1087000,352000,262000,21148000,3140000,4227000
ENT_004421,FARMER_02221,Crop,Plantain,None,12.38,Large,21,Modern,No,Yes,Yes,No,1.31,2312000,385000,192000,3268000,2305000,4617000
ENT_004422,FARMER_02221,Crop,Cocoa,Tomato,4.35,Small,46,Integrated,No,Yes,No,No,3.83,739000,210000,148000,982000,1782000,2521000
ENT_004423,FARMER_02222,Livestock,Sheep,N/A,25.0,Small,31,Modern,N/A,N/A,N/A,N/A,0.0,151000,38000,25000,6086000,299000,450000
ENT_004424,FARMER_02222,Livestock,Goats,N/A,202.0,Large,10,Modern,N/A,N/A,N/A,N/A,0.0,339000,139000,111000,38158000,1331000,1670000
ENT_004425,FARMER_02222,Livestock,Cattle,N/A,33.0,Small,10,Traditional,N/A,N/A,N/A,N/A,0.0,119000,47000,38000,4571000,450000,569000
ENT_004426,FARMER_02223,Livestock,Pigs,N/A,120.0,Medium,16,Integrated,N/A,N/A,N/A,N/A,0.0,491000,92000,51000,9304000,608000,1099000
ENT_004427,FARMER_02224,Fish Farming,Various Fish,N/A,912.0,Medium,4,Integrated,N/A,N/A,N/A,N/A,0.0,819000,175000,106000,175206000,1277000,2096000
ENT_004428,FARMER_02224,Crop,Cassava,Soybean,10.92,Large,5,Modern,No,Yes,Yes,Yes,3.14,1912000,589000,429000,1213000,5151000,7063000
ENT_004429,FARMER_02225,Fish Farming,Various Fish,N/A,499.0,Small,12,Traditional,N/A,N/A,N/A,N/A,0.0,1001000,144000,61000,60109000,731000,1732000
ENT_004430,FARMER_02226,Crop,Plantain,Cowpea,5.95,Medium,16,Traditional,No,Yes,Yes,No,3.55,2375000,401000,203000,486000,2441000,4816000
ENT_004431,FARMER_02226,Livestock,Poultry,N/A,171.0,Medium,6,Traditional,N/A,N/A,N/A,N/A,0.0,468000,144000,106000,24839000,1266000,1734000
ENT_004432,FARMER_02227,Livestock,Sheep,N/A,20.0,Small,1,Modern,N/A,N/A,N/A,N/A,0.0,123000,25000,15000,4708000,182000,305000
ENT_004433,FARMER_02228,Fish Farming,Various Fish,N/A,270.0,Small,12,Integrated,N/A,N/A,N/A,N/A,0.0,298000,76000,51000,35128000,608000,906000
ENT_004434,FARMER_02228,Livestock,Pigs,N/A,297.0,Large,37,Integrated,N/A,N/A,N/A,N/A,0.0,1676000,280000,141000,40124000,1689000,3365000
ENT_004435,FARMER_02229,Crop,Cowpea,Maize,2.01,Small,49,Traditional,No,Yes,Yes,No,1.33,239000,45000,25000,133000,300000,539000
ENT_004436,FARMER_02229,Livestock,Pigs,N/A,84.0,Medium,38,Modern,N/A,N/A,N/A,N/A,0.0,528000,102000,58000,20548000,690000,1218000
ENT_004437,FARMER_02230,Fish Farming,Various Fish,N/A,720.0,Medium,14,Integrated,N/A,N/A,N/A,N/A,0.0,711000,275000,216000,88828000,2588000,3299000
ENT_004438,FARMER_02230,Livestock,Sheep,N/A,194.0,Medium,1,Traditional,N/A,N/A,N/A,N/A,0.0,2106000,308000,132000,29813000,1588000,3694000
ENT_004439,FARMER_02231,Crop,Cassava,Tomato,8.29,Medium,4,Modern,No,Yes,No,Yes,1.83,654000,194000,140000,738000,1674000,2328000
ENT_004440,FARMER_02231,Livestock,Cattle,N/A,210.0,Large,27,Modern,N/A,N/A,N/A,N/A,0.0,236000,94000,74000,61212000,892000,1128000
ENT_004441,FARMER_02232,Crop,Oil Palm,None,7.54,Medium,3,Integrated,No,Yes,Yes,Yes,4.61,7949000,1107000,445000,1733000,5339000,13288000
ENT_004442,FARMER_02232,Crop,Groundnut,Sesame,10.56,Large,2,Traditional,No,Yes,No,Yes,0.94,429000,154000,118000,1720000,1421000,1850000
